itemId,name,category
34393,Bismuth Uchigatana,Samurai's Arm
34394,Phrygian Hanger,Red Mage's Arm
34395,Bismuth Gunblade,Gunbreaker's Arm
34396,Bismuth Chakrams,Dancer's Arm
34397,Phrygian Wings,Sage's Arm
34398,Bismuth War Scythe,Reaper's Arm
34399,Bismuth Shield,Shield
34400,Bismuth Goggles of Fending,Head
34401,Saigaskin Coat of Fending,Body
34402,Saigaskin Armguards of Fending,Hands
34403,Saigaskin Trousers of Fending,Legs
34404,Saigaskin Boots of Fending,Feet
34405,Bismuth Headgear of Maiming,Head
34406,Saigaskin Coat of Maiming,Body
34407,Saigaskin Armguards of Maiming,Hands
34408,Saigaskin Trousers of Maiming,Legs
34409,Saigaskin Boots of Maiming,Feet
34410,Snow Linen Cap of Striking,Head
34411,Saigaskin Jacket of Striking,Body
34412,Saigaskin Gloves of Striking,Hands
34413,Snow Linen Bottoms of Striking,Legs
34414,Saigaskin Shoes of Striking,Feet
34415,Saigaskin Cap of Aiming,Head
34416,Saigaskin Jacket of Aiming,Body
34417,Saigaskin Gloves of Aiming,Hands
34418,Snow Linen Bottoms of Aiming,Legs
34419,Saigaskin Shoes of Aiming,Feet
34420,Snow Linen Cap of Scouting,Head
34421,Saigaskin Jacket of Scouting,Body
34422,Saigaskin Armguards of Scouting,Hands
34423,Snow Linen Sarouel of Scouting,Legs
34424,Saigaskin Shoes of Scouting,Feet
34425,Snow Linen Cap of Healing,Head
34426,Snow Linen Jacket of Healing,Body
34427,Saigaskin Gloves of Healing,Hands
34428,Snow Linen Bottoms of Healing,Legs
34429,Saigaskin Shoes of Healing,Feet
34430,Saigaskin Cap of Casting,Head
34431,Snow Linen Jacket of Casting,Body
34432,Saigaskin Armguards of Casting,Hands
34433,Snow Linen Sarouel of Casting,Legs
34434,Saigaskin Shoes of Casting,Feet
34435,Phrygian Ear Cuffs of Fending,Earrings
34436,Phrygian Ear Cuffs of Slaying,Earrings
34437,Phrygian Ear Cuffs of Aiming,Earrings
34438,Phrygian Ear Cuffs of Healing,Earrings
34439,Phrygian Ear Cuffs of Casting,Earrings
34440,Phrygian Choker of Fending,Necklace
34441,Phrygian Choker of Slaying,Necklace
34442,Phrygian Choker of Aiming,Necklace
34443,Phrygian Choker of Healing,Necklace
34444,Phrygian Choker of Casting,Necklace
34445,Bismuth Bracelet of Fending,Bracelets
34446,Bismuth Bracelet of Slaying,Bracelets
34447,Bismuth Bracelet of Aiming,Bracelets
34448,Bismuth Bracelet of Healing,Bracelets
34449,Bismuth Bracelet of Casting,Bracelets
34450,Bismuth Ring of Fending,Ring
34451,Bismuth Ring of Slaying,Ring
34452,Bismuth Ring of Aiming,Ring
34453,Bismuth Ring of Healing,Ring
34454,Bismuth Ring of Casting,Ring
34530,Manganese Sword,Gladiator's Arm
34531,Manganese Knuckles,Pugilist's Arm
34532,Manganese Axe,Marauder's Arm
34533,Ironwood Spear,Lancer's Arm
34534,Ironwood Longbow,Archer's Arm
34535,Manganese Daggers,Rogue's Arm
34536,Manganese Greatsword,Dark Knight's Arm
34537,Manganese Arquebus,Machinist's Arm
34538,Ironwood Cane,Two–handed Conjurer's Arm
34539,Ironwood Staff,Two–handed Thaumaturge's Arm
34540,Kumbhiraskin Grimoire,Arcanist's Grimoire
34541,Kumbhiraskin Codex,Scholar's Arm
34542,Manganese Orrery,Astrologian's Arm
34543,Manganese Uchigatana,Samurai's Arm
34544,Manganese Rapier,Red Mage's Arm
34545,Manganese Bayonet,Gunbreaker's Arm
34546,Manganese Chakrams,Dancer's Arm
34547,Manganese Syrinxi,Sage's Arm
34548,Manganese War Scythe,Reaper's Arm
34549,Manganese Kite Shield,Shield
34550,Manganese Helm of the Behemoth King,Head
34551,Manganese Armor of the Behemoth King,Body
34552,Manganese Gauntlets of the Behemoth King,Hands
34553,Kumbhiraskin Cuisses of the Behemoth King,Legs
34554,Manganese Sabatons of the Behemoth King,Feet
34555,Manganese Helm of the Behemoth Queen,Head
34556,Manganese Armor of the Behemoth Queen,Body
34557,Manganese Gauntlets of the Behemoth Queen,Hands
34558,Kumbhiraskin Cuisses of the Behemoth Queen,Legs
34559,Manganese Sabatons of the Behemoth Queen,Feet
34560,Manganese Helm of the Rising Dragon,Head
34561,Kumbhiraskin Jacket of the Rising Dragon,Body
34562,Manganese Gloves of the Rising Dragon,Hands
34563,Scarlet Moko Gaskins of the Rising Dragon,Legs
34564,Manganese Gaiters of the Rising Dragon,Feet
34565,Manganese Horn of the Last Unicorn,Head
34566,Scarlet Moko Robe of the Last Unicorn,Body
34567,Kumbhiraskin Armguards of the Last Unicorn,Hands
34568,Scarlet Moko Longkilt of the Last Unicorn,Legs
34569,Kumbhiraskin Leg Guards of the Last Unicorn,Feet
34570,Manganese Helm of the Falling Dragon,Head
34571,Kumbhiraskin Jacket of the Falling Dragon,Body
34572,Manganese Gloves of the Falling Dragon,Hands
34573,Scarlet Moko Gaskins of the Falling Dragon,Legs
34574,Manganese Gaiters of the Falling Dragon,Feet
34575,Scarlet Moko Hood of the White Griffin,Head
34576,Scarlet Moko Robe of the White Griffin,Body
34577,Kumbhiraskin Gloves of the White Griffin,Hands
34578,Scarlet Moko Chausses of the White Griffin,Legs
34579,Manganese Boots of the White Griffin,Feet
34580,Scarlet Moko Hood of the Black Griffin,Head
34581,Scarlet Moko Robe of the Black Griffin,Body
34582,Kumbhiraskin Gloves of the Black Griffin,Hands
34583,Scarlet Moko Chausses of the Black Griffin,Legs
34584,Manganese Boots of the Black Griffin,Feet
34585,Blue Zircon Earrings of Fending ,Earrings
34586,Blue Zircon Earrings of Slaying,Earrings
34587,Blue Zircon Earrings of Aiming,Earrings
34588,Blue Zircon Earrings of Healing,Earrings
34589,Blue Zircon Earrings of Casting,Earrings
34590,Ironwood Choker of Fending,Necklace
34591,Ironwood Choker of Slaying,Necklace
34592,Ironwood Choker of Aiming,Necklace
34593,Ironwood Choker of Healing,Necklace
34594,Ironwood Choker of Casting,Necklace
34595,Blue Zircon Bracelet of Fending,Bracelets
34596,Blue Zircon Bracelet of Slaying,Bracelets
34597,Blue Zircon Bracelet of Aiming,Bracelets
34598,Blue Zircon Bracelet of Healing,Bracelets
34599,Blue Zircon Bracelet of Casting,Bracelets
34600,Blue Zircon Ring of Fending,Ring
34601,Blue Zircon Ring of Slaying,Ring
34602,Blue Zircon Ring of Aiming,Ring
34603,Blue Zircon Ring of Healing,Ring
34604,Blue Zircon Ring of Casting,Ring
34680,Chondrite Magitek Sword,Gladiator's Arm
34681,Chondrite Magitek Baghnakhs,Pugilist's Arm
34682,Chondrite Magitek Axe,Marauder's Arm
34683,Integral Magitek Spear,Lancer's Arm
34684,Integral Magitek Bow,Archer's Arm
34685,Chondrite Magitek Cleavers,Rogue's Arm
34686,Chondrite Magitek Guillotine,Dark Knight's Arm
34687,Chondrite Magitek Handgonne,Machinist's Arm
34688,Integral Magitek Cane,Two–handed Conjurer's Arm
34689,Integral Magitek Rod,Two–handed Thaumaturge's Arm
34690,Ophiotauroskin Magitek Index,Arcanist's Grimoire
34691,Ophiotauroskin Magitek Codex,Scholar's Arm
34692,Chondrite Magitek Planisphere,Astrologian's Arm
34693,Chondrite Magitek Samurai Blade,Samurai's Arm
34694,Chondrite Magitek Tuck,Red Mage's Arm
34695,Chondrite Magitek Sawback,Gunbreaker's Arm
34696,Chondrite Magitek Glaives,Dancer's Arm
34697,Chondrite Magitek Wings,Sage's Arm
34698,Chondrite Magitek War Scythe,Reaper's Arm
34699,Chondrite Magitek Shield,Shield
34700,AR-Caean Velvet Cap of Fending,Head
34701,Chondrite Top of Fending,Body
34702,Chondrite Gauntlets of Fending,Hands
34703,AR-Caean Velvet Bottoms of Fending,Legs
34704,Chondrite Sollerets of Fending,Feet
34705,AR-Caean Velvet Cap of Maiming,Head
34706,Chondrite Top of Maiming,Body
34707,Chondrite Gloves of Maiming,Hands
34708,AR-Caean Velvet Bottoms of Maiming,Legs
34709,Ophiotauroskin Boots of Maiming,Feet
34710,AR-Caean Velvet Hat of Striking,Head
34711,AR-Caean Velvet Top of Striking,Body
34712,Chondrite Gloves of Striking,Hands
34713,AR-Caean Velvet Bottoms of Striking,Legs
34714,Ophiotauroskin Boots of Striking,Feet
34715,AR-Caean Velvet Cap of Aiming,Head
34716,Ophiotauroskin Top of Aiming,Body
34717,Chondrite Gloves of Aiming,Hands
34718,AR-Caean Velvet Bottoms of Aiming,Legs
34719,Ophiotauroskin Boots of Aiming,Feet
34720,AR-Caean Velvet Hat of Scouting,Head
34721,Ophiotauroskin Top of Scouting,Body
34722,Chondrite Gloves of Scouting,Hands
34723,AR-Caean Velvet Bottoms of Scouting,Legs
34724,Chondrite Sollerets of Scouting,Feet
34725,AR-Caean Velvet Cap of Healing,Head
34726,Ophiotauroskin Top of Healing,Body
34727,Chondrite Gloves of Healing,Hands
34728,AR-Caean Velvet Bottoms of Healing,Legs
34729,Ophiotauroskin Boots of Healing,Feet
34730,AR-Caean Velvet Hat of Casting,Head
34731,Ophiotauroskin Top of Casting,Body
34732,Chondrite Gloves of Casting,Hands
34733,AR-Caean Velvet Bottoms of Casting,Legs
34734,Ophiotauroskin Boots of Casting,Feet
34735,Star Quartz Earrings of Fending,Earrings
34736,Star Quartz Earrings of Slaying,Earrings
34737,Star Quartz Earrings of Aiming,Earrings
34738,Star Quartz Earrings of Healing,Earrings
34739,Star Quartz Earrings of Casting,Earrings
34740,Star Quartz Choker of Fending,Necklace
34741,Star Quartz Choker of Slaying,Necklace
34742,Star Quartz Choker of Aiming,Necklace
34743,Star Quartz Choker of Healing,Necklace
34744,Star Quartz Choker of Casting,Necklace
34745,Star Quartz Wristband of Fending,Bracelets
34746,Star Quartz Wristband of Slaying,Bracelets
34747,Star Quartz Wristband of Aiming,Bracelets
34748,Star Quartz Wristband of Healing,Bracelets
34749,Star Quartz Wristband of Casting,Bracelets
34750,Star Quartz Ring of Fending,Ring
34751,Star Quartz Ring of Slaying,Ring
34752,Star Quartz Ring of Aiming,Ring
34753,Star Quartz Ring of Healing,Ring
34754,Star Quartz Ring of Casting,Ring
35020,Classical Longsword,Gladiator's Arm
35021,Classical Tonfa,Pugilist's Arm
35022,Classical Battleaxe,Marauder's Arm
35023,Classical Spear,Lancer's Arm
35024,Classical Cavalry Bow,Archer's Arm
35025,Classical Daggers,Rogue's Arm
35026,Classical Greatsword,Dark Knight's Arm
35027,Classical Handgonne,Machinist's Arm
35028,Classical Cane,Two–handed Conjurer's Arm
35029,Classical Longpole,Two–handed Thaumaturge's Arm
35030,Classical Index,Arcanist's Grimoire
35031,Classical Codex,Scholar's Arm
35032,Classical Torquetum,Astrologian's Arm
35033,Classical Samurai Blade,Samurai's Arm
35034,Classical Smallsword,Red Mage's Arm
35035,Classical Gunblade,Gunbreaker's Arm
35036,Classical Chakrams,Dancer's Arm
35037,Classical Milpreves,Sage's Arm
35038,Classical War Scythe,Reaper's Arm
35039,Classical Shield,Shield
35040,Classical Hoplomachus's Headgear,Head
35041,Classical Hoplomachus's Lorica,Body
35042,Classical Hoplomachus's Manicae,Hands
35043,Classical Hoplomachus's Loincloth,Legs
35044,Classical Hoplomachus's Greaves,Feet
35045,Classical Eques's Headgear,Head
35046,Classical Eques's Chiton,Body
35047,Classical Eques's Manicae,Hands
35048,Classical Eques's Loincloth,Legs
35049,Classical Eques's Caligae,Feet
35050,Classical Secutor's Mask,Head
35051,Classical Secutor's Lorica,Body
35052,Classical Secutor's Manicae,Hands
35053,Classical Secutor's Loincloth,Legs
35054,Classical Secutor's Caligae,Feet
35055,Classical Sagittarius's Headband,Head
35056,Classical Sagittarius's Chiton,Body
35057,Classical Sagittarius's Wrist Torque,Hands
35058,Classical Sagittarius's Loincloth,Legs
35059,Classical Sagittarius's Caligae,Feet
35060,Classical Dimachaerius's Mask,Head
35061,Classical Dimachaerius's Lorica,Body
35062,Classical Dimachaerius's Manicae,Hands
35063,Classical Dimachaerius's Loincloth,Legs
35064,Classical Dimachaerius's Caligae,Feet
35065,Classical Medicus's Laurel Wreath,Head
35066,Classical Medicus's Chiton,Body
35067,Classical Medicus's Wrist Torque,Hands
35068,Classical Medicus's Loincloth,Legs
35069,Classical Medicus's Caligae,Feet
35070,Classical Signifer's Horns,Head
35071,Classical Signifer's Chiton,Body
35072,Classical Signifer's Fingerless Gloves,Hands
35073,Classical Signifer's Culottes,Legs
35074,Classical Signifer's Caligae,Feet
35075,Classical Earrings of Fending,Earrings
35076,Classical Earrings of Slaying,Earrings
35077,Classical Earrings of Aiming,Earrings
35078,Classical Earrings of Healing,Earrings
35079,Classical Earrings of Casting,Earrings
35080,Classical Choker of Fending,Necklace
35081,Classical Choker of Slaying,Necklace
35082,Classical Choker of Aiming,Necklace
35083,Classical Choker of Healing,Necklace
35084,Classical Choker of Casting,Necklace
35085,Classical Wristband of Fending,Bracelets
35086,Classical Wristband of Slaying,Bracelets
35087,Classical Wristband of Aiming,Bracelets
35088,Classical Wristband of Healing,Bracelets
35089,Classical Wristband of Casting,Bracelets
35090,Classical Ring of Fending,Ring
35091,Classical Ring of Slaying,Ring
35092,Classical Ring of Aiming,Ring
35093,Classical Ring of Healing,Ring
35094,Classical Ring of Casting,Ring
35320,High Durium Saw,Carpenter's Primary Tool
35321,High Durium Cross-pein Hammer,Blacksmith's Primary Tool
35322,High Durium Raising Hammer,Armorer's Primary Tool
35323,High Durium Lapidary Hammer,Goldsmith's Primary Tool
35324,High Durium Creasing Knife,Leatherworker's Primary Tool
35325,High Durium Needle,Weaver's Primary Tool
35326,High Durium Alembic,Alchemist's Primary Tool
35327,High Durium Namazu Frypan,Culinarian's Primary Tool
35328,High Durium Pickaxe,Miner's Primary Tool
35329,High Durium Hatchet,Botanist's Primary Tool
35330,Horse Chestnut Fishing Rod,Fisher's Primary Tool
35331,High Durium Claw Hammer,Carpenter's Secondary Tool
35332,High Durium File,Blacksmith's Secondary Tool
35333,High Durium Pliers,Armorer's Secondary Tool
35334,Horse Chestnut Grinding Wheel,Goldsmith's Secondary Tool
35335,High Durium Awl,Leatherworker's Secondary Tool
35336,Horse Chestnut Spinning Wheel,Weaver's Secondary Tool
35337,High Durium Mortar,Alchemist's Secondary Tool
35338,High Durium Culinary Knife,Culinarian's Secondary Tool
35339,High Durium Sledgehammer,Miner's Secondary Tool
35340,High Durium Garden Scythe,Botanist's Secondary Tool
35341,Bismuth Saw,Carpenter's Primary Tool
35342,Bismuth Cross-pein Hammer,Blacksmith's Primary Tool
35343,Bismuth Raising Hammer,Armorer's Primary Tool
35344,Bismuth Lapidary Hammer,Goldsmith's Primary Tool
35345,Bismuth Round Knife,Leatherworker's Primary Tool
35346,Phrygian Needle,Weaver's Primary Tool
35347,Bismuth Alembic,Alchemist's Primary Tool
35348,Bismuth Fat Cat Frypan,Culinarian's Primary Tool
35349,Bismuth Pickaxe,Miner's Primary Tool
35350,Bismuth Hatchet,Botanist's Primary Tool
35351,Red Pine Fishing Rod,Fisher's Primary Tool
35352,Bismuth Claw Hammer,Carpenter's Secondary Tool
35353,Bismuth File,Blacksmith's Secondary Tool
35354,Bismuth Pliers,Armorer's Secondary Tool
35355,Red Pine Grinding Wheel,Goldsmith's Secondary Tool
35356,Bismuth Awl,Leatherworker's Secondary Tool
35357,Red Pine Spinning Wheel,Weaver's Secondary Tool
35358,Bismuth Mortar,Alchemist's Secondary Tool
35359,Bismuth Culinary Knife,Culinarian's Secondary Tool
35360,Bismuth Sledgehammer,Miner's Secondary Tool
35361,Bismuth Garden Scythe,Botanist's Secondary Tool
35362,Manganese Saw,Carpenter's Primary Tool
35363,Manganese Cross-pein Hammer,Blacksmith's Primary Tool
35364,Manganese Raising Hammer,Armorer's Primary Tool
35365,Manganese Lapidary Hammer,Goldsmith's Primary Tool
35366,Manganese Round Knife,Leatherworker's Primary Tool
35367,Manganese Needle,Weaver's Primary Tool
35368,Manganese Alembic,Alchemist's Primary Tool
35369,Manganese Chocobo Frypan,Culinarian's Primary Tool
35370,Manganese Pickaxe,Miner's Primary Tool
35371,Manganese Hatchet,Botanist's Primary Tool
35372,Ironwood Fishing Rod,Fisher's Primary Tool
35373,Manganese Claw Hammer,Carpenter's Secondary Tool
35374,Manganese File,Blacksmith's Secondary Tool
35375,Manganese Pliers,Armorer's Secondary Tool
35376,Ironwood Grinding Wheel,Goldsmith's Secondary Tool
35377,Manganese Awl,Leatherworker's Secondary Tool
35378,Ironwood Spinning Wheel,Weaver's Secondary Tool
35379,Manganese Mortar,Alchemist's Secondary Tool
35380,Manganese Culinary Knife,Culinarian's Secondary Tool
35381,Manganese Sledgehammer,Miner's Secondary Tool
35382,Manganese Garden Scythe,Botanist's Secondary Tool
35383,Chondrite Saw,Carpenter's Primary Tool
35384,Chondrite Cross-pein Hammer,Blacksmith's Primary Tool
35385,Chondrite Raising Hammer,Armorer's Primary Tool
35386,Chondrite Lapidary Hammer,Goldsmith's Primary Tool
35387,Chondrite Round Knife,Leatherworker's Primary Tool
35388,Chondrite Needle,Weaver's Primary Tool
35389,Chondrite Alembic,Alchemist's Primary Tool
35390,Chondrite Bomb Frypan,Culinarian's Primary Tool
35391,Chondrite Pickaxe,Miner's Primary Tool
35392,Chondrite Hatchet,Botanist's Primary Tool
35393,Integral Fishing Rod,Fisher's Primary Tool
35394,Chondrite Claw Hammer,Carpenter's Secondary Tool
35395,Chondrite File,Blacksmith's Secondary Tool
35396,Chondrite Pliers,Armorer's Secondary Tool
35397,Integral Grinding Wheel,Goldsmith's Secondary Tool
35398,Chondrite Awl,Leatherworker's Secondary Tool
35399,Integral Spinning Wheel,Weaver's Secondary Tool
35400,Chondrite Mortar,Alchemist's Secondary Tool
35401,Chondrite Culinary Knife,Culinarian's Secondary Tool
35402,Chondrite Sledgehammer,Miner's Secondary Tool
35403,Chondrite Garden Scythe,Botanist's Secondary Tool
35404,Darkhempen Hat,Head
35405,Darkhempen Dogi,Body
35406,Gajaskin Handekko,Hands
35407,Darkhempen Momohiki,Legs
35408,Gajaskin Tabi,Feet
35409,Horse Chestnut Kasa,Head
35410,Darkhempen Tabigoromo,Body
35411,Gajaskin Tekko,Hands
35412,Darkhempen Kyakui,Legs
35413,Gajaskin Zori,Feet
35414,Snow Linen Turban of Crafting,Head
35415,Snow Linen Doublet of Crafting,Body
35416,Saigaskin Gloves of Crafting,Hands
35417,Snow Linen Bottoms of Crafting,Legs
35418,Saigaskin Shoes of Crafting,Feet
35419,Snow Linen Turban of Gathering,Head
35420,Snow Linen Coat of Gathering,Body
35421,Saigaskin Halfgloves of Gathering,Hands
35422,Snow Linen Bottoms of Gathering,Legs
35423,Saigaskin Sandals of Gathering,Feet
35424,Scarlet Moko Wedge Cap of Crafting,Head
35425,Scarlet Moko Coatee of Crafting,Body
35426,Kumbhiraskin Gloves of Crafting,Hands
35427,Scarlet Moko Bottoms of Crafting,Legs
35428,Kumbhiraskin Shoes of Crafting,Feet
35429,Scarlet Moko Beret of Gathering,Head
35430,Scarlet Moko Vest of Gathering,Body
35431,Kumbhiraskin Gloves of Gathering,Hands
35432,Scarlet Moko Halfslops of Gathering,Legs
35433,Kumbhiraskin Boots of Gathering,Feet
35434,AR-Caean Velvet Work Cap of Crafting,Head
35435,AR-Caean Velvet Work Shirt of Crafting,Body
35436,Ophiotauroskin Halfgloves of Crafting,Hands
35437,AR-Caean Velvet Hose of Crafting,Legs
35438,Ophiotauroskin Workboots of Crafting,Feet
35439,AR-Caean Velvet Trapper's Hat of Gathering,Head
35440,AR-Caean Velvet Jacket of Gathering,Body
35441,Ophiotauroskin Halfgloves of Gathering,Hands
35442,AR-Caean Velvet Culottes of Gathering,Legs
35443,Ophiotauroskin Boots of Gathering,Feet
35444,Ametrine Ear Cuffs of Crafting,Earrings
35445,Ametrine Necklace of Crafting,Necklace
35446,Ametrine Armillae of Crafting,Bracelets
35447,Ametrine Ring of Crafting,Ring
35448,Horse Chestnut Earrings of Gathering,Earrings
35449,Horse Chestnut Necklace of Gathering,Necklace
35450,Horse Chestnut Bracelet of Gathering,Bracelets
35451,Horse Chestnut Ring of Gathering,Ring
35452,Ironwood Earrings of Crafting,Earrings
35453,Ironwood Necklace of Crafting,Necklace
35454,Ironwood Bracelet of Crafting,Bracelets
35455,Ironwood Ring of Crafting,Ring
35456,Kumbhiraskin Earrings of Gathering,Earrings
35457,Kumbhiraskin Necklace of Gathering,Necklace
35458,Kumbhiraskin Armilla of Gathering,Bracelets
35459,Kumbhiraskin Ring of Gathering,Ring
35460,Integral Earrings of Crafting,Earrings
35461,Integral Necklace of Crafting,Necklace
35462,Integral Bracelet of Crafting,Bracelets
35463,Integral Ring of Crafting,Ring
35464,Ophiotauroskin Earrings of Gathering,Earrings
35465,Ophiotauroskin Necklace of Gathering,Necklace
35466,Ophiotauroskin Wristband of Gathering,Bracelets
35467,Ophiotauroskin Ring of Gathering,Ring
35555,Orchestrion Phonograph,Tabletop
35556,Shoe Rack,Table
35559,Matching Cushions,Tabletop
35560,Marimba,Furnishing
35561,Indoor Oriental Waterfall,Furnishing
35563,Heavenly Ornamental Array,Wall-mounted
35564,Woodland Chair,Furnishing
35565,Apothecary's Workbench,Table
35566,Candlelit Sundries,Tabletop
35567,Fat Cat Rug,Rug
35568,Walnut Flower Vases,Tabletop
35569,Fluffy Pancakes,Tabletop
35571,Wooden Blinds,Wall-mounted
35574,Wooden Bin,Tabletop
35575,Imitation Wooden Skylight,Wall-mounted
35576,Square Niche Partition,Table
35577,Pendant Wall Light,Wall-mounted
35578,Loft Bed,Furnishing
35579,Restaurant Showcase,Tabletop
35582,Il Mheg Garden Fountain,Outdoor Furnishing
35583,Hanging Bench,Outdoor Furnishing
35585,Poroggo Lawn Ornament,Outdoor Furnishing
35586,Miniature Antique Clock Tower,Outdoor Furnishing
35587,Shirogane Pinwheel,Outdoor Furnishing
35760,Deepgold War Scythe,Reaper's Arm
35763,Deepgold Sickle,Reaper's Arm
35765,Bluespirit Sickle,Reaper's Arm
35767,Titanbronze Zaghnal,Reaper's Arm
35769,Dwarven Mythril War Scythe,Reaper's Arm
35778,Stonegold Milpreves,Sage's Arm
35781,Stonegold Syrinxi,Sage's Arm
35783,Bluespirit Wings,Sage's Arm
35785,Titanbronze Pendulums,Sage's Arm
35787,Dwarven Mythril Milpreves,Sage's Arm
35791,Crystal of Eternal Darkness,Duty item
35792,Crystal of Divine Light,Duty item
35793,Trophy of Eternal Darkness,Tabletop
35794,Trophy of Divine Light,Tabletop
35796,New World Burrito Lunch,Tabletop
35809,Garlean Concrete Inner Wall,Interior Wall
35810,Varied Wood Flooring,Flooring
35811,Leafy Ceiling Lamp,Ceiling Light
35862,Red Ribbon,Head
35868,Cape of Happiness,Body
35869,Wristlet of Happiness,Hands
35870,Hose of Happiness,Legs
35871,Boots of Happiness,Feet
35972,Wind-up Magus Sisters,Duty item
35973,Optimus Omicron,Duty item
35974,Wind-up Anima,Duty item
35979,Hippo Calf,Duty item
35981,Prince Lunatender,Duty item
35984,Adventure Basket,Minion
35991,Red Triteleia Earring,Earrings
35992,Blue Triteleia Earring,Earrings
35993,Yellow Triteleia Earring,Earrings
35994,Green Triteleia Earring,Earrings
35995,Orange Triteleia Earring,Earrings
35996,Purple Triteleia Earring,Earrings
35997,White Triteleia Earring,Earrings
35998,Black Triteleia Earring,Earrings
35999,Rainbow Triteleia Earring,Earrings
36011,Barding of Eternal Darkness,Other
36012,Barding of Divine Light,Other
36036,Archon Loaf,Meal
36037,Zurek,Meal
36038,Amra Salad,Meal
36039,Amra Lassi,Meal
36040,Island Miq'abob,Meal
36041,King Crab Cake,Meal
36042,Ukha,Meal
36043,Borscht,Meal
36044,Wine-dark Soup,Meal
36045,Glory Be Soup,Meal
36046,Happiness Juice,Meal
36047,Carrot Nibbles,Meal
36048,Hamsa Curry,Meal
36049,Karniyarik,Meal
36050,Spicy Shakshouka,Meal
36051,Lentil Curry,Meal
36052,Skyr,Meal
36053,Giant Haddock Dip,Meal
36054,Yakow Moussaka,Meal
36055,Philosopher's Sandwich,Meal
36056,Salted Thavnairian Cod,Meal
36057,Coconut Cod Chowder,Meal
36058,The Noodles of Elpis,Meal
36059,Giant Popoto Pancakes,Meal
36060,Tsai tou Vounou,Meal
36061,Sideritis Cookie,Meal
36062,Elpis Deipnon,Meal
36063,Baked Alien Soup,Meal
36064,Sykon Salad,Meal
36065,Sykon Compote,Meal
36066,Sykon Bavarois,Meal
36067,Archon Burger,Meal
36068,Beef Stroganoff,Meal
36069,Pumpkin Ratatouille,Meal
36070,Pumpkin Potage,Meal
36071,Peach Juice,Meal
36072,Peach Tart,Meal
36073,Sykon Cookie,Meal
36074,Thavnairian Chai,Meal
36075,Scallop Salad,Meal
36076,Scallop Curry,Meal
36077,Dark Rye Flour,Ingredient
36078,Northern Sea Salt,Ingredient
36079,Perilla Oil,Ingredient
36080,Palm Sugar,Ingredient
36081,Garlean Cheese,Ingredient
36082,Coconut Milk,Ingredient
36104,Grade 5 Tincture of Strength,Medicine
36105,Grade 5 Tincture of Dexterity,Medicine
36106,Grade 5 Tincture of Vitality,Medicine
36107,Grade 5 Tincture of Intelligence,Medicine
36108,Grade 5 Tincture of Mind,Medicine
36109,Grade 6 Tincture of Strength,Medicine
36110,Grade 6 Tincture of Dexterity,Medicine
36111,Grade 6 Tincture of Vitality,Medicine
36112,Grade 6 Tincture of Intelligence,Medicine
36113,Grade 6 Tincture of Mind,Medicine
36114,Competent Craftsman's Draught,Medicine
36115,Commanding Craftsman's Draught,Medicine
36116,Cunning Craftsman's Draught,Medicine
36122,Paladin's Mighty Levin Arms,Miscellany
36123,Paladin's Endless Expanse Arms,Miscellany
36124,Paladin's Dead Hive Arms,Miscellany
36125,Paladin's Fiend Arms,Miscellany
36126,Paladin's Horde Arms,Miscellany
36127,Paladin's Goddess Arms,Miscellany
36128,Paladin's Demon Arms,Miscellany
36129,Shinryu's Ephemeral Paladin Arms,Miscellany
36130,Byakko's Enspirited Paladin Arms,Miscellany
36131,Tsukuyomi's Moonlit Paladin Arms,Miscellany
36132,Suzaku's Flame-kissed Paladin Arms,Miscellany
36133,Seiryu's Sanctified Paladin Arms,Miscellany
36134,Paladin's Augmented Hades Arms,Miscellany
36168,High Durium Nugget,Metal
36169,High Durium Ingot,Metal
36170,Bismuth Ingot,Metal
36171,Manganese Ingot,Metal
36172,Chondrite Ingot,Metal
36173,Lunar Adamantite Ingot,Metal
36182,Ametrine,Stone
36183,Pewter Ingot,Metal
36184,Phrygian Gold Ingot,Metal
36185,Blue Zircon,Stone
36186,Star Quartz,Stone
36187,Rhodium Ingot,Metal
36188,Chloroschist Whetstone,Stone
36189,Annite Whetstone,Stone
36196,Horse Chestnut Lumber,Lumber
36197,Palm Lumber,Lumber
36198,Red Pine Lumber,Lumber
36199,Ironwood Lumber,Lumber
36200,Integral Lumber,Lumber
36201,Mempisang Lumber,Lumber
36208,Dark Hempen Cloth,Cloth
36209,Almasty Serge,Cloth
36210,Snow Linen,Cloth
36211,Scarlet Moko Cloth,Cloth
36212,AR-Caean Velvet,Cloth
36213,Golden Silk,Cloth
36227,Grade 5 Strength Alkahest,Reagent
36228,Grade 5 Dexterity Alkahest,Reagent
36229,Grade 5 Vitality Alkahest,Reagent
36230,Grade 5 Intelligence Alkahest,Reagent
36231,Grade 5 Mind Alkahest,Reagent
36232,Grade 6 Strength Alkahest,Reagent
36233,Grade 6 Dexterity Alkahest,Reagent
36234,Grade 6 Vitality Alkahest,Reagent
36235,Grade 6 Intelligence Alkahest,Reagent
36236,Grade 6 Mind Alkahest,Reagent
36237,Enchanted High Durium Ink,Reagent
36238,Enchanted Manganese Ink,Reagent
36239,Moon Gel,Reagent
36240,Sungold Firesand,Reagent
36247,Gaja Leather,Leather
36248,Luncheon Toad Leather,Leather
36249,Saiga Leather,Leather
