date,itemId,unitsListed,listings,sellers,minPrice,maxPrice,lastUpload
2026-09-11,6356,10,10,10,176,17000,1788708697527
2026-09-11,6357,8,8,8,3495,8999,1788701687010
2026-09-11,6358,1,1,1,1000,1000,1788833844293
2026-09-11,6359,3,3,3,1899,4299,1788111633656
2026-09-11,6360,8,8,8,1000,41000,1789070326331
2026-09-11,6361,6,6,6,1590,10632,1788548508654
2026-09-11,6365,5,5,4,4155,4300,1788562539579
2026-09-11,6366,7,7,7,1485,2900,1788666434722
2026-09-11,6367,5,5,5,7998,12900,1788748357571
2026-09-11,6368,3,3,3,5588,6995,1788739080301
2026-09-11,6369,4,4,4,1132,2999,1788918225064
2026-09-11,6370,3,3,3,4500,6020,1788898275298
2026-09-11,6374,3,3,3,16999,58203,1788193756985
2026-09-11,6375,7,7,6,24203,69420,1787522974684
2026-09-11,6376,0,0,0,,,0
2026-09-11,6377,8,8,8,3998,25000,1788312717308
2026-09-11,6378,9,9,9,3900,39999,1788812511266
2026-09-11,6379,1,1,1,7500,7500,1788748231475
2026-09-11,6383,12,12,12,490,34202,1789052238973
2026-09-11,6384,10,10,10,2300,8100,1788815215011
2026-09-11,6385,4,4,4,13000,18000,1788622403262
2026-09-11,6386,8,8,8,729,23998,1788661341570
2026-09-11,6387,13,13,13,1244,13000,1787268377004
2026-09-11,6388,1,1,1,1000,1000,1788481916340
2026-09-11,6392,6,6,6,302,50000,1788739010407
2026-09-11,6393,10,10,10,1900,7200,1789099104121
2026-09-11,6394,9,9,9,200,9999,1788394563766
2026-09-11,6395,2,2,2,1999,4500,1788739014973
2026-09-11,6396,7,7,6,990,34729,1787429010116
2026-09-11,6397,11,11,11,1499,6500,1788186455002
2026-09-11,6401,9,9,9,1531,30000,1789064939575
2026-09-11,6402,23,23,9,700,15000,1789112033272
2026-09-11,6403,4,4,4,4999,23998,1788620691368
2026-09-11,6404,12,12,12,389,55000,1789093116463
2026-09-11,6405,13,13,10,25,2950,1788616674024
2026-09-11,6406,6,6,6,1000,55000,1786118268154
2026-09-11,6407,8,8,8,147,5500,1788739095357
2026-09-11,6408,7,7,7,6000,29999,1788616499540
2026-09-11,6409,8,8,8,1250,3035,1788701696469
2026-09-11,6410,5,5,5,15000,20174,1789070329200
2026-09-11,6411,2,2,2,19999,19999,1788824598915
2026-09-11,6412,1,1,1,35000,35000,1788748544555
2026-09-11,6413,7,7,7,3390,10000,1788635701812
2026-09-11,6414,9,9,9,5106,19995,1789145928169
2026-09-11,6415,6,6,6,3174,12990,1788404644088
2026-09-11,6416,3,3,3,17484,19900,1788739091532
2026-09-11,6417,11,11,11,40,10000,1789031452562
2026-09-11,6418,3,3,3,1152,6966,1787699088152
2026-09-11,6419,3,3,3,1498,9990,1788379932405
2026-09-11,6420,0,0,0,,,0
2026-09-11,6421,0,0,0,,,0
2026-09-11,6422,8,8,8,400,24292,1788616491573
2026-09-11,6423,1,1,1,20000,20000,1788669829708
2026-09-11,6424,4,4,4,500,1999,1788396065618
2026-09-11,6425,6,6,6,3998,30345,1789145852759
2026-09-11,6426,3,3,3,3500,3982,1788740725600
2026-09-11,6427,9,9,9,1300,11994,1789075276191
2026-09-11,6428,0,0,0,,,0
2026-09-11,6429,5,5,5,3000,5000,1787699102463
2026-09-11,6430,0,0,0,,,0
2026-09-11,6431,5,5,5,3499,19999,1789121940210
2026-09-11,6432,3,3,3,14000,20000,1787666557168
2026-09-11,6433,10,10,10,2246,5500,1788808875762
2026-09-11,6434,8,8,8,214,29000,1789008792077
2026-09-11,6435,5,5,5,2750,4899,1789053739165
2026-09-11,6436,6,6,6,903,5000,1788780131026
2026-09-11,6437,0,0,0,,,0
2026-09-11,6438,0,0,0,,,0
2026-09-11,6439,2,2,2,29000,29998,1788477310221
2026-09-11,6440,2,2,2,1700,2000,1789075582703
2026-09-11,6441,5,5,5,4490,15000,1789145838831
2026-09-11,6442,5,5,5,799,2900,1788396077945
2026-09-11,6443,6,6,5,500,14999,1789133189862
2026-09-11,6444,4,4,4,8400,9000,1788656390911
2026-09-11,6445,1,1,1,3990,3990,1788656397617
2026-09-11,6446,0,0,0,,,0
2026-09-11,6447,7,7,7,9500,40015,1788502803578
2026-09-11,6448,8,8,8,9996,50000,1788622409022
2026-09-11,6449,2,2,2,19999,20000,1788755405535
2026-09-11,6450,0,0,0,,,0
2026-09-11,6451,7,7,7,1218,11000,1788312695214
2026-09-11,6452,0,0,0,,,0
2026-09-11,6453,3,3,3,9500,22900,1789064086674
2026-09-11,6454,9,9,8,4999,89000,1789097490250
2026-09-11,6455,0,0,0,,,0
2026-09-11,6456,2,2,2,39900,40000,1788661372057
2026-09-11,6457,0,0,0,,,0
2026-09-11,6458,0,0,0,,,0
2026-09-11,6459,2,2,2,17000,17900,1788405040175
2026-09-11,6460,5,5,4,22900,22951,1788593130743
2026-09-11,6475,19,19,11,97992,159500,1789100230730
2026-09-11,6476,7,7,4,97996,98996,1789084539311
2026-09-11,6477,10,10,10,74996,300000,1789066084100
2026-09-11,6478,3,3,3,17991,20000,1789145692441
2026-09-11,6479,4,4,4,14999,1000000,1788998614152
2026-09-11,6480,5,5,5,62999,81800,1788800552962
2026-09-11,6481,2,2,2,19999,60000,1788975090932
2026-09-11,6482,15,15,14,8999,65500,1789069523517
2026-09-11,6483,0,0,0,,,0
2026-09-11,6484,7,7,7,1000,2500,1788582146943
2026-09-11,6485,2,2,2,2500,2500,1788999185184
2026-09-11,6486,0,0,0,,,0
2026-09-11,6487,4,4,4,34200,63996,1789108666239
2026-09-11,6488,0,0,0,,,0
2026-09-11,6489,13,13,12,41057,500000000,1788845114675
2026-09-11,6490,1,1,1,99999,99999,1788648075547
2026-09-11,6491,2,2,2,500,888,1788768208952
2026-09-11,6492,2,2,1,30000,30000,1789000099815
2026-09-11,6494,7,7,5,11992,18750,1789067516932
2026-09-11,6501,1,1,1,10000000,10000000,1788582197971
2026-09-11,6503,3,3,3,35000,40000,1789133818107
2026-09-11,6505,8,8,8,1777,14000,1788586977343
2026-09-11,6506,1,1,1,19996,19996,1788974512235
2026-09-11,6507,0,0,0,,,0
2026-09-11,6508,1,1,1,1000000,1000000,1789098447073
2026-09-11,6509,10,10,10,8257,20000,1789098453343
2026-09-11,6510,5,5,5,299987,299999,1788973705465
2026-09-11,6511,1,1,1,40000,40000,1789133170617
2026-09-11,6512,9,9,8,44057,49000,1789062422107
2026-09-11,6513,4,4,4,20000,20000,1789057286588
2026-09-11,6514,5,5,1,10000,10000,1788975667182
2026-09-11,6515,0,0,0,,,0
2026-09-11,6516,2,2,2,500000,500000,1789089065661
2026-09-11,6517,2,2,2,109999,109999,1788644969068
2026-09-11,6518,0,0,0,,,0
2026-09-11,6519,23,23,20,66999,95500,1788811614919
2026-09-11,6520,8,8,4,19550,25000,1789143140149
2026-09-11,6521,4,4,4,30058,50000,1789093684445
2026-09-11,6523,7,7,7,24800,75000,1788593938049
2026-09-11,6524,0,0,0,,,0
2026-09-11,6525,8,8,7,49900,49999,1788651146853
2026-09-11,6529,2,2,2,26000,28000,1788830200535
2026-09-11,6530,0,0,0,,,0
2026-09-11,6531,5,5,4,49999,80060,1788153805274
2026-09-11,6532,13,13,12,44000,249999,1789010322302
2026-09-11,6533,8,8,8,7000,24000,1788656481812
2026-09-11,6534,8,8,6,42894,150000,1789057872649
2026-09-11,6535,0,0,0,,,0
2026-09-11,6542,0,0,0,,,0
2026-09-11,6543,0,0,0,,,0
2026-09-11,6544,3,3,3,15000,89995,1788593722379
2026-09-11,6548,5,5,5,29895,37999,1788983376450
2026-09-11,6549,2,2,1,34000,34000,1789142367213
2026-09-11,6550,0,0,0,,,0
2026-09-11,6551,4,4,4,40150,149000,1789105179704
2026-09-11,6552,3,3,3,40000,45000,1789003620948
2026-09-11,6559,9,9,6,39998,150000,1789081901575
2026-09-11,6560,14,14,12,6700,99900,1789142330139
2026-09-11,6561,8,8,5,17899,70000,1789143137200
2026-09-11,6562,8,8,5,10000,15998,1788650947728
2026-09-11,6563,2,2,2,44998,44999,1789003616223
2026-09-11,6564,1,1,1,50120,50120,1787578243165
2026-09-11,6565,1,1,1,100000,100000,1788651046856
2026-09-11,6566,2,2,2,99000,99000,1789038599112
2026-09-11,6567,4,4,4,98000,98000,1788593834396
2026-09-11,6568,0,0,0,,,0
2026-09-11,6569,8,8,8,75950,395000,1789142096049
2026-09-11,6570,1,1,1,100150,100150,1787774818500
2026-09-11,6571,0,0,0,,,0
2026-09-11,6572,1,1,1,170000,170000,1788734174513
2026-09-11,6573,5,5,5,43998,79999,1788967120239
2026-09-11,6574,4,4,4,70000,75000,1789018056031
2026-09-11,6575,6,6,6,17988,225335,1789026231057
2026-09-11,6576,0,0,0,,,0
2026-09-11,6577,0,0,0,,,0
2026-09-11,6578,0,0,0,,,0
2026-09-11,6579,1,1,1,98900,98900,1788785366497
2026-09-11,6580,0,0,0,,,0
2026-09-11,6581,1,1,1,59999,59999,1788829191416
2026-09-11,6582,0,0,0,,,0
2026-09-11,6583,9,9,7,15000,89998,1789134949950
2026-09-11,6584,4,4,2,40000,96999,1787828492967
2026-09-11,6585,11,11,6,20000,44000,1788593710265
2026-09-11,6586,4,4,4,174996,690000,1788755587142
2026-09-11,6588,0,0,0,,,0
2026-09-11,6590,9,9,6,100000,350000,1789080394297
2026-09-11,6591,4,4,4,15197,15398,1789019732604
2026-09-11,6592,6,6,6,69450,450000,1788928056859
2026-09-11,6593,8,8,8,89995,300398,1788757046109
2026-09-11,6594,1,1,1,90900,90900,1788807519127
2026-09-11,6595,11,11,11,25989,50000,1789107198586
2026-09-11,6596,1,1,1,5000,5000,1789078497004
2026-09-11,6599,6,6,6,12080,49998,1788588792577
2026-09-11,6601,1,1,1,25060,25060,1787797981533
2026-09-11,6602,2,2,2,6100,6200,1789143424966
2026-09-11,6603,2,2,2,12898,12899,1788768202518
2026-09-11,6604,0,0,0,,,0
2026-09-11,6606,2,2,2,20000,20000,1788592046008
2026-09-11,6607,10,10,9,19060,86500,1788748735991
2026-09-11,6608,2,2,2,20000,20000,1788647040514
2026-09-11,6609,3,3,3,47000,250060,1788687202311
2026-09-11,6610,5,5,4,29900,29999,1788593987853
2026-09-11,6611,10,10,8,10000,10060,1788651099526
2026-09-11,6612,2,2,2,49000,49000,1788593165238
2026-09-11,6613,16,16,16,999,30000,1789042765415
2026-09-11,6614,0,0,0,,,0
2026-09-11,6615,4,4,4,18993,29949,1788839220328
2026-09-11,6616,2,2,2,50000,50000,1788650854312
2026-09-11,6617,3,3,3,1999,2900,1788488937110
2026-09-11,6618,4,4,2,29060,29999,1789045886210
2026-09-11,6619,9,9,9,54998,298960,1788819166073
2026-09-11,6620,7,7,7,28999,190000,1788753675771
2026-09-11,6621,7,7,6,35992,199998,1789010325991
2026-09-11,6622,4,4,3,24000,35000,1788969199485
2026-09-11,6623,2,2,2,28000,28000,1788650918746
2026-09-11,6624,0,0,0,,,0
2026-09-11,6625,6,6,6,5000,54936,1789053460022
2026-09-11,6626,0,0,0,,,0
2026-09-11,6627,9,9,9,4060,12200,1788815206614
2026-09-11,6628,10,10,10,3000,29970,1789097444171
2026-09-11,6629,4,4,4,198000,198993,1789086375190
2026-09-11,6630,9,9,9,3500,99000,1788593855223
2026-09-11,6631,7,7,6,45500,45500,1788656490475
2026-09-11,6632,1,1,1,9059,9059,1788588818971
2026-09-11,6633,2,2,2,59999,75000,1788651180504
2026-09-11,6634,5,5,3,175090,198998,1789073551035
2026-09-11,6635,1,1,1,20000,20000,1789007547177
2026-09-11,6636,12,12,6,24900,37000,1788593957850
2026-09-11,6637,13,13,5,24998,35000,1788836344249
2026-09-11,6638,4,4,3,10000,30000,1788329451241
2026-09-11,6639,1,1,1,90000,90000,1788656076717
2026-09-11,6640,21,21,17,15000,24999,1788639773760
2026-09-11,6641,0,0,0,,,0
2026-09-11,6642,3,3,1,85000,85000,1789084473540
2026-09-11,6643,0,0,0,,,0
2026-09-11,6644,3,3,3,39000,49995,1789066347515
2026-09-11,6645,6,6,4,5000,65000,1789098166618
2026-09-11,6646,9,9,5,38950,38950,1789065853589
2026-09-11,6647,8,8,7,25000,25000,1788651154057
2026-09-11,6648,2,2,2,65000,80000,1788800253054
2026-09-11,6649,3,3,2,30000,30000,1788758069540
2026-09-11,6650,8,8,8,39998,94325,1788757055114
2026-09-11,6651,4,4,4,23757,30000,1789070338191
2026-09-11,6654,2,2,2,75000,99995,1788837728667
2026-09-11,6663,5,5,5,50000,69000,1788750004560
2026-09-11,6667,7,7,3,32000,37500,1789065940463
2026-09-11,6668,3,3,3,244999,294999,1789053476331
2026-09-11,6669,13,13,13,299994,999000,1788906139036
2026-09-11,6670,11,11,6,59999,494000,1789079293151
2026-09-11,6671,1,1,1,129000,129000,1788592831917
2026-09-11,6673,3,3,3,25000,25000,1788593171354
2026-09-11,6674,8,8,7,8199,25000,1788791154450
2026-09-11,6675,12,12,11,8999,25000,1788656503815
2026-09-11,6676,7,7,7,24900,25000,1788593945123
2026-09-11,6677,11,11,8,23000,28840,1788593902555
2026-09-11,6678,6,6,5,13200,25000,1788656510950
2026-09-11,6679,8,8,7,25000,30000,1788993335032
2026-09-11,6680,4,4,4,25900,29999,1788593316696
2026-09-11,6681,6,6,6,6000,48123,1788593781187
2026-09-11,6682,0,0,0,,,0
2026-09-11,6683,1,1,1,150000,150000,1788749912925
2026-09-11,6685,3,3,2,297000,299998,1787598658524
2026-09-11,7073,0,0,0,,,0
2026-09-11,7074,8,8,8,6150,10000,1788593408966
2026-09-11,7084,0,0,0,,,0
2026-09-11,7085,0,0,0,,,0
2026-09-11,7086,0,0,0,,,0
2026-09-11,7109,8,8,5,29999,79998,1789087940336
2026-09-11,7114,14,14,13,9996,35000,1788797915905
2026-09-11,7131,11,11,8,44000,100000,1789086461371
2026-09-11,7132,8,8,8,21146,39999,1789086464981
2026-09-11,7136,15,15,13,6500,75000,1788913297913
2026-09-11,7137,14,14,12,15000,199150,1788729264134
2026-09-11,7138,2,2,2,26000,27995,1789110141756
2026-09-11,7139,3,3,3,29999,50000,1789006008895
2026-09-11,7141,3,3,3,24900,25000,1789086469107
2026-09-11,7142,8,8,4,9000,60000,1789006161955
2026-09-11,7146,9,9,7,4999,350000,1788977623175
2026-09-11,7147,9,9,9,4796,35000,1789087478010
2026-09-11,7148,8,8,7,34000,49050,1789101955474
2026-09-11,7149,5,5,4,1473,1497,1788721863504
2026-09-11,7767,4,1,1,95,95,1789001035536
2026-09-11,7958,26,26,6,67810,70000,1788806764688
2026-09-11,7959,3,3,2,989,990,1788842849127
2026-09-11,7962,1,1,1,25000,25000,1788912919185
2026-09-11,7963,6,6,2,50000,50000,1788833028342
2026-09-11,7970,22,22,7,16990,29998,1789107216105
2026-09-11,7973,0,0,0,,,0
2026-09-11,7976,8,8,7,118000,1999999,1788923107370
2026-09-11,7978,3,3,2,59450,100000,1788993898326
2026-09-11,7979,28,28,14,26999,118500,1789107173405
2026-09-11,7983,1,1,1,80000,80000,1789005287774
2026-09-11,7992,5,5,5,61994,64999,1789065745389
2026-09-11,7993,5,5,5,59998,99000,1789090838928
2026-09-11,7994,6,6,6,2599900,2900000,1788980415189
2026-09-11,7996,7,7,5,3999,18995,1787996750873
2026-09-11,7997,4,4,4,10000,40053,1789076838033
2026-09-11,7998,22,22,9,35999,90000,1789114987305
2026-09-11,7999,37,37,16,39995,104057,1789111257754
2026-09-11,8002,5,5,5,25000,32000,1789066070912
2026-09-11,8007,3,3,3,29999,39150,1787808115008
2026-09-11,8008,9,9,9,4700,15999,1789112135097
2026-09-11,8009,8,8,8,7996,15000,1788982190892
2026-09-11,8011,9,9,9,14777,90141,1789070331751
2026-09-11,8012,7,7,7,69749,99999,1789053867966
2026-09-11,8013,3,3,3,15000,15000,1788593122845
2026-09-11,8015,3,3,3,25000,27150,1788477322027
2026-09-11,8786,0,0,0,,,0
2026-09-11,8787,0,0,0,,,0
2026-09-11,8788,4,4,1,45000,45000,1788565853113
2026-09-11,8790,13,13,7,73997,249795,1789145560547
2026-09-11,8796,8,8,7,39997,144987,1788993711353
2026-09-11,8797,6,6,3,20000,119997,1789139064122
2026-09-11,8802,6,6,5,5000,1000001,1789070436323
2026-09-11,8804,6,6,6,495,49999,1788477504175
2026-09-11,8805,1,1,1,30000,30000,1789084410841
2026-09-11,8806,6,6,5,299997,999999,1789093675322
2026-09-11,8811,5,5,5,74999,999999,1789007463079
2026-09-11,8813,4,4,4,46998,48999,1789083753892
2026-09-11,8814,0,0,0,,,0
2026-09-11,8816,8,8,7,74700,74975,1789114807408
2026-09-11,8820,2,2,2,19998,20000,1789077037203
2026-09-11,8821,21,21,12,55436,99998,1788726494759
2026-09-11,8831,34,34,12,59800,2115300,1789079005966
2026-09-11,8832,17,17,14,79800,187099,1788800094589
2026-09-11,8833,8,8,8,990,5999,1788833921862
2026-09-11,8834,7,7,7,1140,496900,1788800037346
2026-09-11,9723,6,6,6,1500,25000,1788842842797
2026-09-11,9726,5,5,3,800,20000,1789074778783
2026-09-11,9727,3,3,3,1000,7000,1788321275147
2026-09-11,9734,7,7,4,45000,48000,1788975866633
2026-09-11,9736,15,15,8,38998,180000,1788749417355
2026-09-11,9739,5,5,5,10000,24999,1789077048875
2026-09-11,9746,6,6,4,36000,69949,1788999387542
2026-09-11,9748,2,2,2,74057,74798,1789076848346
2026-09-11,9749,2,2,2,25057,40000,1788787549011
2026-09-11,9766,0,0,0,,,0
2026-09-11,9767,8,8,8,6831,24500,1788602984000
2026-09-11,9770,11,11,11,4077,29992,1788176937152
2026-09-11,12095,5,5,2,81999,82000,1788993430615
2026-09-11,12096,5,5,5,14849,53500,1789004486610
2026-09-11,12098,11,11,10,34493,45060,1788737300967
2026-09-11,12114,9,9,9,400,164157,1789076862751
2026-09-11,12115,9,9,8,5000,59999,1789076872818
2026-09-11,12235,1,1,1,25000,25000,1789133174562
2026-09-11,13075,1,1,1,150000,150000,1789142257087
2026-09-11,13077,7,7,6,20000,143000,1789102044966
2026-09-11,13078,9,9,9,70999,103333,1788726500607
2026-09-11,14181,97,16,15,495,26999,1788803523336
2026-09-11,14229,5,5,5,5100,20000,1789007531504
2026-09-11,14234,5,5,5,94476,100000,1789086500179
2026-09-11,14235,4,4,4,449925,600000,1789104128947
2026-09-11,14241,3,3,3,20000,59995,1789008935166
2026-09-11,14242,2,2,2,1000,2000,1789007554527
2026-09-11,14243,1,1,1,10000,10000,1789007557164
2026-09-11,15146,8,8,8,3000,18499,1788915487794
2026-09-11,15151,13,13,11,69997,289999,1789074787009
2026-09-11,15775,2,2,1,40000,40000,1788976638785
2026-09-11,15970,1,1,1,29749,29749,1789132174861
2026-09-11,15974,31,31,13,20998,73999,1789132551937
2026-09-11,16935,10,10,8,90749,98830,1789031786038
2026-09-11,17955,7,7,6,149998,369500,1788990805004
2026-09-11,17971,24,24,9,69995,74798,1789078405743
2026-09-11,23862,3,3,1,21000,21000,1788970095506
2026-09-11,23874,1,1,1,10000,10000,1789078201760
2026-09-11,23879,6,6,4,24994,25000,1788972660628
2026-09-11,23884,6,6,6,29996,79998,1788583010903
2026-09-11,23891,4,4,3,50000,90000,1789057485610
2026-09-11,23893,41,41,11,79969,123990,1789114973211
2026-09-11,23894,16,16,5,23989,29997,1789076354086
2026-09-11,24501,6,6,2,49850,57860,1788566473222
2026-09-11,24507,10,10,7,19750,52631,1789097319538
2026-09-11,24511,45,45,9,25900,36394,1789108727907
2026-09-11,24512,40,40,11,14000,29973,1789142528954
2026-09-11,24513,17,17,11,29979,59842,1789093497968
2026-09-11,24514,29,29,3,26000,26988,1789022503933
2026-09-11,24515,7,7,7,4000,96966,1788898822340
2026-09-11,24522,3,3,3,7629,50000,1788433903679
2026-09-11,24524,5,5,5,3030,6500,1788673414182
2026-09-11,24525,10,10,7,38920,59999,1789142861115
2026-09-11,24526,4,4,2,27000,110000,1789107229871
2026-09-11,24536,5,5,5,29998,90000,1789137072092
2026-09-11,24538,4,4,4,22499,30097,1789077129724
2026-09-11,24539,15,15,10,9000,69598,1788722045078
2026-09-11,27268,10,10,9,17865,499997,1789040346050
2026-09-11,27269,8,8,7,999,98995,1789019687723
2026-09-11,27271,5,5,3,30000,46460,1788279199491
2026-09-11,27272,9,9,2,35000,75000,1788822514356
2026-09-11,27274,7,7,4,24950,50000,1789142378061
2026-09-11,27295,11,11,11,150,2000000,1788755493354
2026-09-11,27296,17,17,4,19999,39999,1789075021054
2026-09-11,27297,2,2,2,30000,37030,1788975856274
2026-09-12,6347,11,11,10,7500,200000,1788996810628
2026-09-12,6348,9,9,8,10176,50001,1789175136678
2026-09-12,6349,3,3,3,10001,17176,1788303744163
2026-09-12,6350,1,1,1,500000,500000,1789175143776
2026-09-12,6351,3,3,3,2100,9501,1787857139060
2026-09-12,6352,1,1,1,13632,13632,1787770988137
2026-09-12,6356,10,10,10,176,17000,1788708697527
2026-09-12,6357,10,10,10,3490,8999,1789220846332
2026-09-12,6358,1,1,1,1000,1000,1788833844293
2026-09-12,6359,3,3,3,1899,4299,1788111633656
2026-09-12,6360,8,8,8,1000,41000,1789070326331
2026-09-12,6361,6,6,6,1590,10632,1788548508654
2026-09-12,6365,5,5,4,4155,4300,1788562539579
2026-09-12,6366,7,7,7,1485,2900,1788666434722
2026-09-12,6367,5,5,5,7998,12900,1788748357571
2026-09-12,6368,3,3,3,5588,6995,1788739080301
2026-09-12,6369,4,4,4,1132,2999,1788918225064
2026-09-12,6370,3,3,3,4500,6020,1788898275298
2026-09-12,6374,3,3,3,16999,58203,1788193756985
2026-09-12,6375,7,7,6,24203,69420,1787522974684
2026-09-12,6376,0,0,0,,,0
2026-09-12,6377,6,6,6,18723,25000,1789175152217
2026-09-12,6378,9,9,9,3900,39999,1788812511266
2026-09-12,6379,1,1,1,7500,7500,1788748231475
2026-09-12,6383,12,12,12,490,34202,1789213824844
2026-09-12,6384,10,10,10,2300,8100,1788815215011
2026-09-12,6385,4,4,4,13000,18000,1788622403262
2026-09-12,6386,9,9,9,727,23998,1789184475306
2026-09-12,6387,13,13,13,1244,13000,1787268377004
2026-09-12,6388,1,1,1,1000,1000,1788481916340
2026-09-12,6392,6,6,6,302,50000,1788739010407
2026-09-12,6393,10,10,10,1900,7200,1789099104121
2026-09-12,6394,9,9,9,200,9999,1788394563766
2026-09-12,6395,2,2,2,1999,4500,1788739014973
2026-09-12,6396,7,7,6,990,34729,1787429010116
2026-09-12,6397,11,11,11,1499,6500,1788186455002
2026-09-12,6401,11,11,11,800,30000,1789184480996
2026-09-12,6402,22,22,9,799,15000,1789217328143
2026-09-12,6403,4,4,4,4999,23998,1788620691368
2026-09-12,6404,13,13,13,389,55000,1789223699601
2026-09-12,6405,13,13,10,25,2950,1788616674024
2026-09-12,6406,6,6,6,1000,55000,1786118268154
2026-09-12,6407,8,8,8,147,5500,1788739095357
2026-09-12,6408,7,7,7,6000,29999,1788616499540
2026-09-12,6409,8,8,8,1294,3034,1789220855248
2026-09-12,6410,7,7,7,14998,20174,1789170430004
2026-09-12,6411,2,2,2,19999,19999,1788824598915
2026-09-12,6412,1,1,1,35000,35000,1788748544555
2026-09-12,6413,7,7,7,3390,10000,1788635701812
2026-09-12,6414,9,9,9,5105,19995,1789175245098
2026-09-12,6415,6,6,6,3174,12990,1788404644088
2026-09-12,6416,3,3,3,17484,19900,1788739091532
2026-09-12,6417,11,11,11,40,10000,1789031452562
2026-09-12,6418,3,3,3,1152,6966,1787699088152
2026-09-12,6419,3,3,3,1498,9990,1788379932405
2026-09-12,6420,0,0,0,,,0
2026-09-12,6421,0,0,0,,,0
2026-09-12,6422,8,8,8,400,24292,1788616491573
2026-09-12,6423,1,1,1,20000,20000,1788669829708
2026-09-12,6424,4,4,4,500,1999,1789170119736
2026-09-12,6425,6,6,6,3998,30345,1789227122987
2026-09-12,6426,3,3,3,3500,3982,1788740725600
2026-09-12,6427,9,9,9,1300,11994,1789075276191
2026-09-12,6428,0,0,0,,,0
2026-09-12,6429,5,5,5,3000,5000,1787699102463
2026-09-12,6430,1,1,1,50000,50000,1789170299199
2026-09-12,6431,5,5,5,3499,19999,1789121940210
2026-09-12,6432,3,3,3,14000,20000,1787666557168
2026-09-12,6433,11,11,11,2146,5500,1789219253356
2026-09-12,6434,8,8,8,214,29000,1789008792077
2026-09-12,6435,5,5,5,2750,4899,1789053739165
2026-09-12,6436,6,6,6,903,5000,1788780131026
2026-09-12,6437,0,0,0,,,0
2026-09-12,6438,0,0,0,,,0
2026-09-12,6439,2,2,2,29000,29998,1788477310221
2026-09-12,6440,3,3,3,1700,2000,1789170507023
2026-09-12,6441,5,5,5,4490,15000,1789227108673
2026-09-12,6442,5,5,5,799,2900,1788396077945
2026-09-12,6443,6,6,5,500,14999,1789133189862
2026-09-12,6444,4,4,4,8400,9000,1788656390911
2026-09-12,6445,1,1,1,3990,3990,1788656397617
2026-09-12,6446,0,0,0,,,0
2026-09-12,6447,7,7,7,9500,40015,1788502803578
2026-09-12,6448,8,8,8,9996,50000,1788622409022
2026-09-12,6449,4,4,4,18000,19999,1789171319305
2026-09-12,6450,0,0,0,,,0
2026-09-12,6451,7,7,7,815,11000,1789222630270
2026-09-12,6452,0,0,0,,,0
2026-09-12,6453,3,3,3,9500,22900,1789172604398
2026-09-12,6454,9,9,8,4999,89000,1789097490250
2026-09-12,6455,0,0,0,,,0
2026-09-12,6456,2,2,2,39900,40000,1789184536414
2026-09-12,6457,0,0,0,,,0
2026-09-12,6458,0,0,0,,,0
2026-09-12,6459,2,2,2,17000,17900,1788405040175
2026-09-12,6460,5,5,4,22900,22951,1788593130743
2026-09-12,6475,10,10,10,97993,159500,1789217545531
2026-09-12,6476,10,10,6,97994,98999,1789188746310
2026-09-12,6477,11,11,10,74995,300000,1789193458566
2026-09-12,6478,3,3,3,17000,20000,1789203956734
2026-09-12,6479,4,4,4,14999,1000000,1788998614152
2026-09-12,6480,5,5,5,62999,81800,1788800552962
2026-09-12,6481,2,2,2,19999,60000,1788975090932
2026-09-12,6482,15,15,14,8700,65500,1789224624551
2026-09-12,6483,0,0,0,,,0
2026-09-12,6484,7,7,7,1000,2500,1788582146943
2026-09-12,6485,2,2,2,2500,2500,1788999185184
2026-09-12,6486,0,0,0,,,0
2026-09-12,6487,4,4,4,34195,63996,1789155803433
2026-09-12,6488,0,0,0,,,0
2026-09-12,6489,14,14,13,40900,500000000,1789150197720
2026-09-12,6490,1,1,1,99999,99999,1788648075547
2026-09-12,6491,2,2,2,500,888,1788768208952
2026-09-12,6492,2,2,1,30000,30000,1789172850723
2026-09-12,6494,12,12,8,11989,18750,1789196372061
2026-09-12,6501,1,1,1,10000000,10000000,1788582197971
2026-09-12,6503,3,3,3,35000,40000,1789133818107
2026-09-12,6505,8,8,8,1777,14000,1788586977343
2026-09-12,6506,1,1,1,19996,19996,1788974512235
2026-09-12,6507,0,0,0,,,0
2026-09-12,6508,1,1,1,1000000,1000000,1789098447073
2026-09-12,6509,9,9,9,8257,20000,1789172251146
2026-09-12,6510,5,5,5,299985,299999,1789150986637
2026-09-12,6511,0,0,0,,,0
2026-09-12,6512,8,8,7,44057,49000,1789148490776
2026-09-12,6513,4,4,4,20000,20000,1789175241716
2026-09-12,6514,5,5,1,10000,10000,1788975667182
2026-09-12,6515,0,0,0,,,0
2026-09-12,6516,2,2,2,500000,500000,1789089065661
2026-09-12,6517,2,2,2,109999,109999,1788644969068
2026-09-12,6518,0,0,0,,,0
2026-09-12,6519,23,23,21,66555,95500,1789206830953
2026-09-12,6520,8,8,4,19550,25000,1789229323518
2026-09-12,6521,4,4,4,30058,50000,1789093684445
2026-09-12,6523,7,7,7,24800,75000,1788593938049
2026-09-12,6524,0,0,0,,,0
2026-09-12,6525,8,8,7,49900,49999,1788651146853
